137	101	35	42
124	170	114	102
103	173	192	173
126	43	193	183
56	13	188	147
21	101	187	55
63	47	17	170
57	20	70	50
170	108	46	33
26	62	58	178
30	134	47	33
25	169	141	183
147	150	172	185
84	21	31	33
165	161	112	105
22	76	17	84
136	125	45	37
194	81	146	96
104	153	68	110
56	117	145	169
83	63	165	130
34	192	159	29
65	123	95	10
72	139	50	45
125	185	131	81
112	171	151	180
34	98	104	32
98	33	66	53
44	88	167	59
198	64	15	172
50	50	47	83
50	73	183	188
13	193	136	107
160	156	139	177
138	26	149	51
192	189	53	97
137	73	131	18
112	37	142	47
198	128	80	180
194	123	21	27
100	100	156	35
163	94	26	46
181	158	79	121
170	132	98	74
199	147	116	34
157	80	25	102
21	145	119	84
101	86	155	22
117	169	87	104
169	166	128	149
179	78	152	42
128	59	172	40
10	171	58	43
120	160	116	20
89	45	193	66
45	22	164	63
120	95	36	87
189	136	102	195
112	107	148	92
78	199	44	108
102	172	157	121
75	88	83	183
168	80	111	158
126	43	92	36
11	19	145	167
149	14	63	173
113	87	66	98
98	113	158	196
160	124	86	88
179	64	153	176
16	196	153	10
152	54	84	87
79	170	71	100
85	194	131	149
67	121	29	50
115	57	44	197
33	73	99	194
112	36	68	73
95	20	195	90
71	13	168	134
99	180	78	148
193	65	92	100
70	137	73	109
159	116	12	190
30	171	155	47
177	19	162	51
56	117	75	198
64	174	151	22
42	14	121	67
121	54	87	120
20	77	192	96
43	192	139	168
114	189	123	148
110	114	42	137
118	59	127	183
28	181	49	48
113	148	184	146
82	143	188	196
47	43	179	198
36	133	147	45
187	188	34	44
154	168	108	33
172	182	39	102
64	11	52	155
40	55	97	194
61	34	62	35
86	160	25	124
38	109	126	194
51	152	30	164
188	111	176	79
46	173	182	109
154	72	48	43
66	187	93	136
119	128	111	87
198	169	151	155
93	38	77	99
12	29	110	39
33	113	79	23
30	68	144	36
60	94	61	157
64	25	68	53
32	78	111	54
21	42	22	122
92	171	173	37
189	175	135	198
34	130	127	28
84	69	152	22
93	190	58	102
34	55	30	15
167	158	131	127
57	118	93	141
191	24	33	170
10	184	134	49
176	42	189	31
57	197	144	49
177	112	36	39
99	61	157	55
166	119	175	153
193	154	38	96
97	74	138	43
37	167	29	102
156	184	145	157
93	22	51	37
191	10	93	161
200	178	158	107
199	59	133	97
58	188	184	200
116	36	109	78
57	11	17	27
57	167	194	89
37	139	111	187
159	86	170	160
59	51	120	200
156	26	131	139
120	132	118	30
56	55	110	10
196	84	200	82
83	176	198	177
132	127	150	48
27	95	182	156
93	160	141	190
117	190	160	147
152	41	60	45
97	147	189	33
133	101	137	136
173	62	50	132
175	29	174	103
90	139	29	136
27	46	161	176
120	133	90	149
87	135	46	50
83	138	139	13
154	36	77	64
106	41	170	84
54	47	23	31
65	85	107	158
95	198	55	130
24	159	197	50
116	85	20	192
112	153	185	174
174	176	140	107
52	170	13	12
79	64	91	200
17	52	21	164
92	71	140	89
79	63	83	184
128	76	72	147
107	36	140	89
196	80	17	27
21	29	164	86
64	127	162	137
110	49	122	192
19	198	81	177
29	123	116	38
172	153	39	40
32	114	82	88
56	23	173	68
124	34	148	193
197	155	147	60
42	117	162	174
176	34	129	80
76	56	196	80
88	24	58	138
121	94	73	52
55	199	189	123
143	86	53	92
71	10	26	45
98	76	58	20
65	81	193	186
20	45	72	179
88	90	113	88
51	19	52	181
46	22	20	27
12	158	170	77
180	37	134	79
143	71	132	163
151	80	105	85
68	88	156	162
179	49	60	53
164	80	91	140
32	72	16	161
93	109	147	34
49	122	191	22
142	63	164	11
12	20	29	100
152	73	49	172
64	25	108	70
23	49	186	90
148	191	138	12
54	168	117	186
55	197	45	75
194	195	33	45
96	188	33	123
53	150	188	160
121	122	163	170
72	56	143	141
188	14	152	27
193	134	162	121
74	64	27	131
125	181	56	64
119	178	61	152
154	10	41	120
97	43	56	27
22	80	89	128
45	61	70	132
101	69	160	29
43	82	27	99
69	193	118	175
196	137	127	161
181	186	182	25
22	109	70	140
40	101	28	196
105	174	160	95
11	34	22	117
114	161	182	47
170	152	42	43
173	66	154	13
111	89	144	170
145	62	14	130
192	116	197	199
56	178	30	196
135	23	97	200
80	198	141	97
134	137	166	77
42	189	44	74
111	64	116	73
194	48	53	144
57	136	70	77
194	91	32	74
80	67	56	173
75	158	34	35
62	47	105	93
47	186	112	177
130	128	149	86
125	194	49	113
170	140	118	56
189	146	71	61
86	151	22	124
152	179	83	150
123	12	149	140
14	152	13	148
82	68	41	43
183	16	113	42
93	140	113	102
116	181	171	58
147	123	151	80
163	166	10	65
47	184	19	10
167	136	88	168
172	46	194	104
90	29	13	139
89	106	81	12
35	194	150	151
92	110	152	94
191	107	143	40
13	125	199	84
150	181	83	92
141	75	22	127
13	157	157	52
171	117	55	93
92	200	31	167
104	68	117	66
96	120	78	59
99	164	26	189
73	86	180	13
186	12	28	126
102	197	106	76
148	192	57	165
37	116	15	171
112	78	79	50
177	181	29	91
71	190	18	117
199	125	172	29
106	137	70	108
108	194	183	124
49	194	154	46
105	140	162	28
95	17	165	142
133	65	69	171
183	141	108	197
138	67	58	106
178	197	105	92
41	121	138	23
42	112	66	23
167	98	196	197
181	96	105	28
26	15	155	13
13	180	64	135
172	75	37	129
162	27	82	43
64	175	116	88
58	150	73	31
25	160	200	147
86	142	68	127
102	39	148	177
72	39	125	92
132	124	52	119
184	21	10	26
113	40	46	150
157	196	123	186
83	22	124	171
192	136	101	158
121	88	196	190
108	63	152	79
29	101	95	83
158	102	175	40
10	72	11	91
97	93	29	52
145	45	85	12
189	119	143	152
183	172	39	20
100	58	121	24
70	76	142	173
84	175	86	54
53	170	161	146
184	96	96	113
103	190	139	80
33	94	38	79
45	10	54	191
51	138	45	32
127	92	85	192
99	148	176	51
37	199	72	44
42	176	76	139
117	43	156	10
174	134	12	139
85	129	111	132
118	41	118	93
87	24	128	47
43	36	31	133
195	93	143	27
149	74	157	113
159	166	95	148
133	100	148	81
106	141	135	73
85	80	116	116
120	174	121	131
196	164	132	148
89	195	89	193
57	34	44	37
86	12	20	123
147	67	35	135
163	177	80	164
11	13	156	39
196	24	16	42
49	199	195	80
19	199	132	160
25	164	162	85
107	163	123	124
137	94	155	157
125	139	184	108
73	34	22	22
14	179	171	66
106	143	196	192
118	144	65	73
195	47	15	163
176	118	124	56
59	116	166	11
71	56	168	15
192	142	44	52
73	165	52	63
97	184	132	38
76	89	32	180
153	36	192	198
35	115	19	192
91	145	157	77
173	102	14	115
83	168	26	130
98	165	152	192
149	146	183	176
27	125	141	172
124	73	12	62
192	81	22	12
196	164	149	50
43	102	160	55
103	63	143	13
110	131	195	195
38	34	167	94
88	130	198	105
44	165	134	18
116	17	11	84
57	135	56	82
163	107	15	168
121	164	152	33
153	179	18	167
166	46	199	25
65	129	154	199
15	146	47	195
149	57	200	145
80	83	186	127
97	50	147	109
111	145	133	116
166	143	59	148
125	103	21	132
115	56	133	51
25	125	54	95
57	93	106	34
119	21	95	178
198	87	52	85
161	119	161	147
81	37	101	179
32	108	186	102
92	58	87	157
177	22	102	31
143	189	161	19
191	134	93	175
139	199	25	165
77	124	101	57
150	119	151	38
133	128	79	39
86	93	162	14
146	99	164	10
162	46	101	126
20	185	141	114
156	23	153	74
75	152	134	184
105	21	168	162
142	163	110	193
61	76	150	194
120	40	169	50
100	198	154	128
74	73	45	106
25	117	39	59
11	109	25	114
24	182	176	20
170	146	34	176
175	182	44	169
78	129	189	13
107	124	23	150
102	116	125	25
58	29	107	141
92	109	129	108
188	28	93	162
197	61	69	185
53	143	60	47
13	178	134	156
187	100	105	31
153	184	131	153
116	162	94	124
110	44	176	29
108	101	200	190
122	120	175	85
81	112	145	119
200	179	147	28
23	89	78	72
165	15	91	23
106	33	121	161
35	43	98	25
40	21	114	135
37	197	105	80
181	72	42	55
32	176	147	46
139	86	99	139
197	178	28	167
56	135	38	172
168	93	168	136
155	83	108	132
166	194	174	172
21	27	71	15
72	29	120	113
171	196	120	150
128	84	12	162
23	84	129	100
140	64	85	23
107	28	175	41
68	56	145	48
42	23	73	164
25	169	90	18
147	25	104	41
184	68	30	30
133	120	115	17
156	27	152	172
175	107	149	135
44	100	84	72
170	33	11	20
195	31	153	152
136	134	30	194
40	58	198	193
95	74	129	31
25	87	16	155
105	145	184	157
153	199	40	90
178	122	35	27
195	146	191	83
42	24	139	194
47	46	153	186
154	152	164	139
48	167	174	183
55	194	103	79
19	196	152	82
130	12	160	22
106	110	133	68
48	75	149	40
172	140	62	107
119	127	188	50
193	187	114	114
197	123	54	60
173	129	17	68
84	103	191	88
24	154	198	41
127	114	89	154
111	161	145	147
104	144	150	85
12	186	157	106
157	176	198	37
147	70	39	91
13	164	86	53
192	163	70	113
52	62	98	87
21	170	146	159
45	49	153	59
110	78	123	114
147	45	102	89
148	153	25	89
10	84	26	130
190	36	197	29
197	71	146	156
104	26	40	82
116	181	163	79
198	142	36	115
94	56	90	20
67	97	184	102
91	22	127	191
90	142	34	69
90	115	125	10
129	141	184	21
134	130	14	82
16	146	80	167
128	28	183	24
103	32	25	20
119	129	18	41
77	155	57	148
117	170	186	12
174	185	53	16
162	135	131	78
197	128	101	137
122	40	116	27
144	198	128	185
136	142	119	129
197	97	88	196
185	45	153	92
53	40	179	185
92	87	146	192
100	114	84	94
171	59	74	27
37	145	72	142
164	89	119	73
185	52	117	22
41	112	180	158
189	149	86	114
189	114	174	164
177	40	55	113
196	29	86	54
148	153	141	52
200	51	138	122
108	18	44	70
118	84	110	185
150	24	67	77
26	108	48	124
43	102	96	47
143	45	116	58
145	80	47	173
93	137	117	49
159	32	160	38
137	151	198	74
36	73	106	177
57	11	167	157
194	13	137	145
52	68	164	105
131	92	32	119
197	149	68	104
179	169	83	140
69	17	31	78
188	159	151	76
82	56	58	187
173	30	196	95
174	123	158	188
93	156	125	57
23	38	127	65
69	13	35	67
96	96	121	189
15	51	50	75
55	35	63	143
185	99	22	68
73	18	139	11
109	65	26	53
161	55	194	40
199	82	46	60
116	81	29	131
183	155	125	145
30	65	115	68
88	94	173	195
198	25	144	40
49	34	94	161
10	178	23	194
74	90	151	61
144	179	199	132
27	42	35	143
133	118	167	45
64	58	174	146
28	156	182	144
86	39	110	179
149	84	94	155
129	96	195	142
109	182	75	166
136	77	120	166
86	128	144	86
39	167	121	16
100	194	132	102
168	178	159	175
81	31	153	58
123	43	49	46
79	186	126	35
79	24	104	125
113	186	55	102
40	27	197	39
62	61	129	95
18	151	166	70
125	141	84	51
111	81	87	151
146	161	53	177
101	145	152	92
62	113	95	197
107	139	56	139
92	113	168	184
141	96	150	34
179	87	147	156
150	103	106	51
67	132	110	37
77	102	108	198
184	44	12	133
127	52	78	127
18	169	60	33
29	91	24	22
12	61	36	32
147	194	15	153
78	130	132	13
114	46	59	76
68	175	114	38
195	40	129	91
197	115	182	62
31	93	35	83
142	58	52	32
123	38	136	83
109	47	148	132
46	178	185	184
57	33	121	40
116	80	132	124
17	90	18	164
19	45	122	137
24	43	98	29
193	15	76	160
43	39	116	149
33	83	138	191
160	53	195	89
163	153	179	44
49	43	46	11
98	158	149	170
142	183	105	153
149	78	137	79
65	152	17	55
193	95	117	37
32	92	107	198
157	33	153	70
123	111	14	71
186	152	140	194
152	179	128	128
56	14	116	180
52	90	179	86
46	92	131	112
50	193	63	117
101	174	174	22
199	43	182	195
102	188	171	191
20	12	176	34
186	175	151	83
153	67	28	171
50	118	167	159
195	106	88	152
110	180	70	79
30	72	179	108
131	150	147	142
71	24	60	101
101	173	155	159
22	70	69	131
85	181	124	182
123	90	169	95
84	140	113	195
81	43	90	151
28	43	145	106
86	49	67	155
130	70	19	157
78	143	78	175
139	182	42	143
86	16	56	64
82	105	54	196
161	17	87	81
155	159	187	101
195	142	125	71
61	199	76	150
72	117	45	158
29	103	183	155
91	196	128	118
137	21	114	34
64	10	51	54
54	132	82	170
28	126	133	196
162	161	15	134
11	32	198	42
89	114	23	164
38	151	31	168
123	71	180	55
46	117	85	15
165	139	190	173
55	18	41	38
136	119	146	92
116	51	49	90
140	160	52	135
187	189	21	90
94	142	154	109
131	38	77	170
62	33	85	18
67	45	11	63
96	147	108	164
110	99	50	188
171	103	78	101
139	40	114	199
68	168	130	25
92	47	95	56
190	63	147	195
116	10	111	161
65	172	180	71
142	131	176	182
167	143	121	88
70	124	48	36
64	106	62	187
145	88	168	200
186	131	47	120
157	15	90	167
106	33	177	36
12	141	167	38
178	120	41	109
189	137	96	199
170	125	24	22
62	43	98	101
112	119	157	159
97	94	154	44
147	187	55	93
106	133	55	157
26	51	139	144
135	44	43	31
136	79	105	121
148	77	73	14
76	18	126	167
159	83	175	186
130	36	57	169
115	188	65	114
125	46	89	55
168	33	21	65
121	171	47	105
19	161	89	11
26	129	71	22
40	28	10	58
37	32	112	102
171	134	123	109
162	82	77	183
12	148	172	69
56	111	107	53
189	56	20	111
144	28	115	28
149	190	146	175
74	76	88	17
18	38	100	27
13	138	189	106
64	79	87	171
104	141	94	110
54	184	36	82
22	72	187	93
146	199	94	193
34	11	199	22
21	160	27	10
185	198	54	135
11	142	16	170
82	90	178	73
25	23	199	174
198	55	176	84
120	28	191	143
59	185	191	173
173	157	101	86
18	151	52	103
126	199	24	38
96	173	111	171
78	87	41	94
75	52	61	143
169	182	92	85
199	81	129	138
49	24	104	132
170	72	120	60
113	126	99	105
161	133	195	151
13	191	179	123
141	189	45	48
179	156	44	135
149	33	132	91
42	185	26	51
51	110	164	30
155	121	101	72
133	157	163	58
150	18	111	151
88	93	66	159
47	109	29	133
186	131	53	56
107	46	155	171
34	173	160	134
153	84	11	200
200	150	114	103
189	11	13	192
177	55	31	92
71	74	152	33
54	194	20	152
87	195	134	15
117	63	20	192
180	144	171	113
132	103	183	60
58	109	138	155
30	132	192	197
57	181	189	184
163	166	91	88
173	12	10	185
82	68	138	56
85	81	78	24
69	35	66	65
101	151	112	36
162	101	156	56
79	88	10	55
110	67	27	181
82	107	104	179
11	154	167	71
75	53	77	18
199	47	113	95
180	81	141	67
95	119	143	165
192	51	29	23
142	180	18	36
176	31	70	43
25	90	127	133
26	149	33	128
22	143	130	128
164	168	129	61
141	186	69	103
110	198	84	200
106	96	17	60
96	42	188	35
127	105	121	127
152	57	155	191
144	32	156	37
182	142	15	99
116	141	115	144
28	14	185	135
29	12	17	16
64	165	124	131
44	69	104	163
102	155	193	143
132	12	16	130
140	144	80	190
85	100	189	147
170	74	50	45
50	81	176	88
119	159	193	134
75	166	49	169
176	131	169	69
192	22	10	30
104	158	121	196
143	75	108	14
43	138	60	105
177	67	169	85
26	51	105	186
21	60	183	100
181	76	195	161
73	130	117	19
125	67	197	120
53	188	138	159
99	145	64	179
182	127	99	142
109	40	172	88
174	25	11	162
100	14	117	109
187	22	47	171
191	99	18	29
32	127	193	179
142	185	174	78
88	157	193	55
57	23	88	156
60	111	32	27
168	15	61	163
14	138	166	115
166	80	20	196
104	103	51	40
71	93	54	56
133	139	59	144
65	79	64	190
151	69	27	30
171	99	97	154
14	120	118	182
150	121	34	15
154	166	13	72
94	189	106	197
49	92	196	31
63	70	199	138
196	18	55	105
51	107	133	10
134	110	73	31
37	116	95	88
124	63	62	66
92	196	69	162
27	157	176	194
98	34	47	32
178	17	177	193
113	41	199	75
145	14	146	182
63	127	12	52
33	68	115	198
171	72	87	64
100	64	150	187
40	115	150	39
37	16	111	71
133	106	92	116
49	154	95	130
169	26	19	146
129	149	150	104
135	107	198	79
44	40	182	166
20	101	31	14
131	98	133	52
170	164	107	120
142	48	12	53
130	59	124	76
35	149	145	13
22	17	107	165
159	18	108	22
121	170	24	122
83	11	151	56
29	171	197	123
67	113	138	35
137	128	55	59
106	183	200	91
36	114	93	176
67	126	70	42
121	88	142	21
140	130	14	150
139	45	53	98
178	139	29	126
116	21	36	195
10	107	185	146
130	195	172	55
67	79	187	52
159	32	26	198
120	27	115	36
95	187	182	182
40	67	97	48
99	140	24	58
53	150	42	30
11	176	65	37
25	87	70	112
139	74	86	60
111	146	119	185
189	15	43	55
200	136	196	116
43	68	98	74
29	184	74	87
60	58	42	60
127	162	121	64
156	31	90	69
179	123	84	81
159	57	125	175
134	188	69	89
130	88	111	136
10	188	65	187
79	45	75	14
163	129	151	138
167	21	16	68
28	21	170	120
41	64	68	24
159	24	35	143
67	59	43	88
29	71	125	103
195	92	181	11
30	27	88	126
132	160	38	145
144	130	49	186
138	98	20	162
152	73	17	182
197	32	114	24
52	99	61	174
167	70	56	89
128	14	196	27
119	37	69	74
58	167	47	47
14	194	91	137
165	104	55	195
19	95	158	130
32	173	114	74
157	172	95	124
107	112	92	125
154	151	121	121
95	46	171	48
52	27	131	143
39	166	156	190
130	52	125	166
171	84	200	61
38	103	81	11
83	46	94	87
79	26	34	43
106	58	71	12
169	143	124	96
84	199	21	50
93	81	190	82
158	112	197	189
107	125	185	123
133	104	38	192
154	97	19	42
154	168	22	188
154	21	149	166
175	32	153	131
189	71	158	135
63	162	136	115
126	65	93	133
159	26	78	125
169	68	102	68
133	37	79	32
20	34	125	142
63	103	132	55
32	65	163	46
95	155	90	139
120	141	172	109
87	18	190	88
27	31	142	165
88	195	26	121
178	134	69	125
176	195	130	95
154	183	192	193
24	184	176	163
58	14	152	172
138	182	68	164
180	133	24	200
154	70	155	106
130	77	188	156
167	70	92	173
185	167	12	197
39	78	132	119
69	49	159	117
46	149	163	64
185	117	79	113
31	28	186	43
111	142	161	96
180	67	168	191
96	196	61	187
104	197	76	177
12	20	56	76
108	31	109	28
199	189	113	40
79	172	29	39
184	116	96	86
91	173	26	26
52	196	176	25
20	119	155	129
189	164	34	60
174	159	45	152
137	166	196	146
79	185	55	73
184	181	17	74
94	104	52	76
120	162	41	63
125	175	134	178
90	26	121	143
118	98	136	133
157	181	150	82
139	55	142	128
66	96	180	141
63	68	115	127
19	163	35	79
19	41	59	174
127	71	167	46
144	152	67	106
199	62	69	70
116	80	139	58
189	196	66	146
100	41	200	182
149	110	101	154
158	128	16	144
100	180	174	137
169	123	168	73
70	130	102	187
20	18	180	90
170	160	173	47
48	21	59	186
162	178	88	87
199	181	53	144
103	150	16	192
125	99	82	81
31	50	134	162
145	89	141	101
160	35	52	51
149	132	161	127
168	121	108	22
90	77	128	116
128	18	88	58
152	115	25	156
98	113	179	150
178	62	20	23
112	172	84	117
81	78	190	182
162	147	102	113
122	57	189	99
130	185	98	14
61	93	54	117
83	57	108	85
147	44	19	110
53	96	45	112
89	31	114	172
50	41	125	73
166	192	27	173
148	174	153	156
200	75	193	170
124	36	75	168
94	199	193	40
153	11	66	198
167	189	167	130
131	47	155	26
144	92	42	33
113	108	101	75
53	109	148	63
31	141	59	61
74	157	194	136
51	182	136	149
125	17	16	54
171	148	189	177
113	44	190	198
160	31	183	175
129	168	70	68
11	31	60	36
171	23	63	36
53	174	60	166
58	93	121	113
16	99	113	105
135	76	196	90
113	104	185	185
158	37	163	184
18	58	183	98
65	135	107	163
53	170	119	13
168	173	123	183
161	128	113	67
135	127	51	149
170	185	65	37
180	48	129	62
34	154	124	98
134	118	56	97
177	200	141	118
120	191	65	200
132	198	181	80
162	82	121	138
77	177	38	181
123	114	84	20
195	186	120	58
154	181	78	177
120	51	142	190
172	64	130	20
169	172	146	85
35	115	150	155
90	192	28	165
57	144	104	35
187	74	145	17
86	188	186	42
148	21	138	119
42	163	105	80
187	121	144	163
136	24	46	133
95	28	133	135
122	93	69	83
119	24	61	196
136	174	151	50
185	40	163	150
168	145	149	41
53	160	80	65
91	171	98	16
70	71	184	199
29	114	15	87
45	188	197	137
38	39	23	191
143	185	148	57
65	190	54	17
158	89	100	22
93	17	77	169
143	95	149	40
74	186	104	151
60	65	47	152
101	112	187	188
111	185	24	154
141	56	37	108
87	78	73	107
132	92	180	39
83	173	88	188
158	86	88	82
142	69	123	78
176	117	57	16
53	188	54	44
101	156	51	183
133	64	152	29
177	147	114	61
18	186	85	189
110	195	178	17
41	110	81	167
82	61	136	172
130	91	105	153
139	68	29	46
60	48	91	192
71	129	154	25
21	120	15	98
128	16	40	70
14	194	89	63
72	149	138	76
75	37	51	18
179	32	153	156
178	178	72	113
158	49	23	43
191	70	164	41
98	120	70	27
179	11	143	71
11	76	51	43
109	138	52	149
175	45	94	130
107	67	141	93
195	163	83	155
67	187	198	46
117	198	162	57
165	171	128	26
159	66	161	95
10	185	60	154
160	106	180	126
40	166	181	113
118	24	66	33
47	154	38	104
56	133	105	72
102	80	153	57
193	48	150	72
189	90	24	67
112	92	51	182
34	28	21	43
78	97	52	122
105	43	64	135
71	74	173	15
73	176	177	170
97	170	131	82
103	62	10	48
96	82	169	112
13	131	81	85
156	185	172	61
194	45	197	150
84	122	147	92
134	10	43	174
184	21	112	68
63	142	156	22
52	15	34	138
113	58	140	135
35	62	138	27
76	48	187	99
115	10	140	42
175	84	191	190
185	64	145	130
80	55	70	138
67	109	52	141
148	47	141	43
112	199	51	23
163	35	89	121
38	149	90	26
136	42	23	188
143	19	114	114
198	180	115	22
102	199	176	200
167	167	124	62
34	120	163	182
46	152	50	42
135	92	115	106
189	58	113	89
164	133	128	21
195	31	93	19
63	25	53	159
117	77	146	76
71	75	52	172
194	108	50	70
53	137	166	197
25	46	75	136
85	106	116	62
199	95	10	55
81	153	99	84
80	193	192	32
12	80	168	12
166	22	73	19
134	144	111	49
54	26	95	37
132	37	82	92
80	11	82	177
148	183	85	33
53	93	200	43
49	139	136	167
189	28	74	15
183	91	118	180
96	45	175	23
159	92	30	67
67	113	192	200
184	131	84	161
71	25	74	192
90	55	88	70
86	116	56	148
118	66	27	23
114	128	114	43
123	84	154	91
158	103	63	129
184	163	178	51
185	158	194	108
21	165	153	96
171	80	33	84
155	46	80	135
60	50	99	21
86	106	173	160
113	162	181	16
35	196	37	54
174	100	54	191
28	105	18	64
189	66	143	135
82	103	20	81
85	17	121	115
69	169	162	192
11	136	35	126
183	103	120	149
158	87	160	175
42	137	121	133
53	12	20	189
171	124	83	92
58	42	68	27
83	154	104	39
169	44	126	186
58	175	48	185
135	197	106	176
153	129	27	67
82	60	152	52
74	68	168	158
157	26	49	18
66	122	155	154
183	70	173	45
115	78	72	58
80	157	157	150
75	188	96	26
98	193	196	20
153	165	169	131
19	17	135	161
145	73	23	162
128	179	26	52
60	58	16	148
167	32	141	200
186	124	46	83
143	197	13	134
70	147	101	132
87	44	192	35
121	169	69	131
143	91	158	125
198	194	189	70
132	97	14	68
71	68	146	106
194	101	109	75
164	87	135	105
188	133	34	97
154	29	59	60
66	164	40	126
104	101	172	191
165	132	27	60
198	54	152	23
69	184	176	161
84	104	149	99
141	196	162	97
96	163	134	181
58	55	48	104
178	18	53	60
142	187	49	49
69	13	43	24
25	153	104	50
40	58	153	96
168	21	79	65
150	47	57	173
14	138	174	78
43	67	148	113
136	169	178	117
127	126	40	196
172	130	197	104
25	179	117	144
72	77	156	84
170	49	36	74
50	168	60	179
16	113	20	80
23	34	134	109
29	116	41	190
107	131	169	87
104	48	93	90
111	144	17	158
86	99	37	142
81	31	168	115
183	109	97	166
200	19	107	161
153	145	82	12
11	21	121	138
72	153	133	161
80	127	114	120
190	96	96	187
21	69	148	197
67	135	65	24
14	73	57	164
151	174	133	194
120	159	98	179
188	79	160	115
137	37	187	168
112	153	41	91
150	121	46	185
11	31	65	196
73	69	154	188
122	29	179	115
160	42	45	142
21	110	110	153
17	93	80	34
191	177	89	147
127	27	162	77
30	54	127	65
182	85	153	110
105	197	58	165
111	129	148	104
105	55	22	191
141	175	138	175
28	75	169	184
121	66	86	178
171	45	199	50
25	148	187	181
87	13	61	174
82	54	129	135
151	32	39	100
106	187	81	43
10	29	192	28
123	63	156	43
36	19	128	186
146	83	190	114
143	170	183	108
89	140	184	49
166	142	18	158
34	168	170	107
131	31	95	170
198	35	200	157
10	174	141	100
12	176	122	179
185	94	94	140
109	107	144	89
158	98	62	131
76	96	126	100
43	50	187	120
189	129	159	186
11	167	140	153
179	153	155	131
124	184	102	128
125	43	96	72
147	180	115	12
124	151	21	77
127	196	29	54
155	20	96	144
74	147	68	132
31	149	128	14
170	193	16	108
120	164	47	29
89	164	184	159
90	31	98	47
65	120	45	68
170	56	115	40
80	168	149	200
176	66	107	41
113	187	188	131
141	46	126	192
75	23	199	16
174	105	167	117
162	89	85	191
176	155	79	191
65	160	20	18
183	75	176	62
12	153	85	177
64	23	162	108
57	42	32	173
56	158	74	78
100	200	177	35
96	186	167	126
55	66	104	147
156	41	134	128
194	153	71	31
63	25	200	92
145	109	112	38
45	155	113	40
57	53	37	20
91	91	192	21
194	108	74	96
175	55	88	66
19	100	69	31
104	122	104	48
10	151	39	151
123	179	87	162
191	172	178	71
197	109	173	22
139	123	102	52
138	78	16	68
170	199	173	63
77	64	145	106
187	195	153	88
52	190	26	144
26	73	11	90
147	70	166	115
191	75	135	102
79	51	67	184
22	84	141	103
13	126	162	96
149	27	13	197
167	130	60	149
33	152	19	58
119	133	170	92
155	63	177	58
94	147	126	129
81	136	74	94
154	157	138	35
19	72	23	124
52	79	77	109
14	80	82	196
23	196	144	24
73	48	43	142
136	31	124	154
127	71	54	198
56	63	49	34
98	87	197	59
25	34	93	195
122	162	29	100
38	104	177	101
62	78	74	43
34	98	129	119
117	29	197	46
119	70	63	113
35	56	150	61
180	103	63	153
172	198	146	171
182	43	191	59
62	11	200	40
189	165	59	39
46	118	149	134
32	91	82	34
76	49	48	105
128	56	87	156
172	63	189	127
158	113	151	46
31	161	20	119
37	37	58	169
111	90	160	22
76	96	39	156
104	45	39	56
166	85	95	98
101	50	96	58
176	56	107	65
19	114	134	49
121	134	78	137
197	133	77	151
103	104	27	20
18	53	180	192
55	197	92	76
127	133	139	50
75	191	91	155
91	196	33	66
93	156	34	134
122	87	138	190
142	120	188	189
74	80	77	163
113	47	119	157
140	89	94	76
142	70	118	52
53	166	154	41
130	120	139	94
75	30	79	158
91	62	196	134
94	132	110	101
43	171	91	154
193	103	167	189
187	176	192	107
49	195	186	144
104	153	50	199
60	158	79	62
70	34	167	56
160	117	181	151
41	42	100	20
52	138	163	79
14	88	118	46
144	189	172	173
66	22	75	28
21	130	55	110
79	26	20	150
130	200	86	22
151	64	187	69
42	146	188	169
77	120	105	187
88	45	101	143
16	140	95	182
62	149	111	139
193	167	18	162
35	92	100	152
119	130	154	151
71	21	25	103
148	26	124	36
114	168	182	98
16	67	99	93
136	167	59	143
25	196	28	102
178	111	73	161
187	181	133	86
193	195	73	195
128	98	54	16
165	23	103	181
184	160	13	150
80	93	108	130
130	147	137	25
103	150	131	164
75	125	13	141
190	166	127	134
152	175	15	114
191	125	115	193
147	188	155	124
16	128	94	104
181	15	147	27
112	141	15	62
29	136	117	171
127	174	100	130
110	137	85	86
111	146	169	139
161	110	188	182
107	121	186	167
113	37	115	44
48	32	20	198
125	154	41	14
169	151	60	180
10	65	185	179
186	60	133	119
12	64	108	84
175	118	181	116
34	40	103	150
100	87	92	158
168	17	148	26
72	147	157	192
42	126	174	41
175	13	61	167
164	63	32	106
136	13	89	55
25	188	94	34
189	185	75	140
18	16	99	171
103	36	189	157
36	172	103	82
44	169	168	153
157	110	182	68
59	181	85	186
194	14	23	182
152	193	72	187
155	71	42	169
99	27	14	113
149	19	86	176
189	43	93	74
48	41	123	52
89	143	98	137
97	186	129	104
157	175	119	173
90	129	162	191
177	74	200	104
197	61	107	80
26	60	73	132
28	143	12	119
128	141	100	116
54	34	57	60
103	24	43	110
82	36	24	74
78	71	166	15
181	40	125	127
26	162	18	86
139	198	166	127
59	199	52	177
69	41	182	26
58	103	170	130
126	107	40	57
136	143	116	115
40	77	61	179
194	56	195	172
156	165	14	136
47	17	37	92
93	196	99	56
200	120	29	47
33	186	100	49
112	145	127	77
49	52	91	134
74	151	16	191
51	10	84	56
187	171	29	25
60	77	56	61
190	109	15	22
51	65	101	76
124	46	21	84
